title,author,avg_rating,genre,price,currency,cover_url,link,cluster,pca_1,pca_2
"Chosen (House of Night, #3)",P.C. Cast,4.11,Juvenile Fiction,4.49,EUR,http://books.google.com/books/content?id=Gjvj7-ZfW_EC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/1326258.Chosen,0,-0.6603631327252806,-0.6489010036606548
Christy,Catherine Marshall,4.11,Unknown,8.99,NAN,http://books.google.com/books/content?id=wGP_kQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/35879889-christy,0,-0.028641730007906388,-0.017179600943258457
"Cinder (The Lunar Chronicles, #1)",Marissa Meyer,4.12,Juvenile Fiction,8.99,EUR,http://books.google.com/books/content?id=AwWIIQPRkGAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/36381037-cinder,0,0.017129859209990887,-0.06295119016115414
Circe,Madeline Miller,4.22,Young Adult Fiction,6.58,EUR,http://books.google.com/books/content?id=dyikEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/35959740-circe,0,0.13652384460033357,-0.858988989128769
"City of Ashes (The Mortal Instruments, #2)",Cassandra Clare,4.11,Juvenile Fiction,8.99,NAN,http://books.google.com/books/content?id=GVPGAAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/1582996.City_of_Ashes,0,-0.028641730007906388,-0.017179600943258457
"City of Bones (The Mortal Instruments, #1)",Cassandra Clare,4.07,Juvenile Fiction,8.99,NAN,http://books.google.com/books/content?id=gv02GL9CgdQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/256683.City_of_Bones,0,-0.2117280868794995,0.16590675592832824
"City of Fallen Angels (The Mortal Instruments, #4)",Cassandra Clare,4.07,Juvenile Fiction,8.99,NAN,http://books.google.com/books/content?id=XEouBQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/6752378-city-of-fallen-angels,0,-0.2117280868794995,0.16590675592832824
"City of Glass (The Mortal Instruments, #3)",Cassandra Clare,4.11,Juvenile Fiction,8.99,NAN,http://books.google.com/books/content?id=Y_5wCgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/3777732-city-of-glass,0,-0.028641730007906388,-0.017179600943258457
City of God,Paulo Lins,4.11,Fiction,17.58,EUR,http://books.google.com/books/content?id=oYBHhzKShY4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/165662.City_of_God,0,1.1772442365125921,1.1887063655772825
"City of Heavenly Fire (The Mortal Instruments, #6)",Cassandra Clare,4.38,Unknown,8.99,NAN,,https://www.goodreads.com/book/show/8755785-city-of-heavenly-fire,1,1.2071911788753444,-1.253012509826466
"City of Lost Souls (The Mortal Instruments, #5)",Cassandra Clare,4.21,Unknown,8.99,NAN,,https://www.goodreads.com/book/show/8755776-city-of-lost-souls,0,0.42907416217107447,-0.47489549312222323
Clockers,Richard Price,4.11,Fiction,8.99,NAN,http://books.google.com/books/content?id=EyvxLArvHiAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/45794.Clockers,0,-0.028641730007906388,-0.017179600943258457
"Clockwork Angel (The Infernal Devices, #1)",Cassandra Clare,4.31,Young Adult Fiction,32.63,EUR,http://books.google.com/books/content?id=-fHTJV9mAnEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/7171637-clockwork-angel,2,4.205433156625328,2.386031716974202
"Clockwork Prince (The Infernal Devices, #2)",Cassandra Clare,4.42,Young Adult Fiction,32.63,EUR,http://books.google.com/books/content?id=-fHTJV9mAnEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/10025305-clockwork-prince,2,4.708920638022211,1.8825442355773367
"Clockwork Princess (The Infernal Devices, #3)",Cassandra Clare,4.55,Young Adult Fiction,32.63,EUR,http://books.google.com/books/content?id=-fHTJV9mAnEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/18335634-clockwork-princess,2,5.303951297854887,1.287513575744681
Cloud Atlas,David  Mitchell,4.01,Fiction,5.49,EUR,http://books.google.com/books/content?id=SmlhCVt1t9cC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/49628.Cloud_Atlas,0,-0.9776964909670713,-0.05080257754448684
"Club Dead (Sookie Stackhouse, #3)",Charlaine Harris,4.11,Fiction,6.99,EUR,http://books.google.com/books/content?id=cRW6EAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/140082.Club_Dead,0,-0.30940679788229497,-0.29794466881765685
Cold Mountain,Charles Frazier,3.89,Fiction,8.99,NAN,http://books.google.com/books/content?id=L9ve3Zz__1cC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/10920.Cold_Mountain,0,-1.0356166928016688,0.9897953618504686
Cold Sassy Tree,Olive Ann Burns,4.11,Fiction,8.99,NAN,http://books.google.com/books/content?id=qgcHiec0rckC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/40389231-cold-sassy-tree,0,-0.028641730007906388,-0.017179600943258457
Collected Fictions,Jorge Luis Borges,4.11,Fiction,8.99,NAN,http://books.google.com/books/content?id=fVVAAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/17961.Collected_Fictions,0,-0.028641730007906388,-0.017179600943258457
"Confessions of a Shopaholic (Shopaholic, #1)",Sophie Kinsella,4.11,Fiction,8.99,NAN,http://books.google.com/books/content?id=TngLKtYiXhMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/9416.Confessions_of_a_Shopaholic,0,-0.028641730007906388,-0.017179600943258457
"Consequences (Consequences, #1)",Aleatha Romig,4.11,Unknown,8.99,NAN,http://books.google.com/books/content?id=-6QzvgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/12368985-consequences,0,-0.028641730007906388,-0.017179600943258457
Coraline,Neil Gaiman,4.13,Unknown,8.99,NAN,http://books.google.com/books/content?id=bGFhPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/17061.Coraline,0,0.06290144842788815,-0.1087227793790498
Corelli’s Mandolin,Louis de Bernières,4.11,Fiction,8.99,EUR,http://books.google.com/books/content?id=7tB8YAmy9XUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/3388.Corelli_s_Mandolin,0,-0.028641730007906388,-0.017179600943258457
"Corrupt (Devil's Night, #1)",Penelope Douglas,4.11,Unknown,8.99,NAN,http://books.google.com/books/content?id=xos9EQAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/58124274-corrupt,0,-0.028641730007906388,-0.017179600943258457
Cosmos,Carl Sagan,4.11,Science,7.9,EUR,http://books.google.com/books/content?id=EIqoiww1r9sC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/55030.Cosmos,0,-0.18165869199944812,-0.1701965629348056
"Crank (Crank, #1)",Ellen Hopkins,4.11,Artists' Books,8.99,NAN,,https://www.goodreads.com/book/show/270730.Crank,0,-0.028641730007906388,-0.017179600943258457
Crash,J.G. Ballard,4.11,Fiction,8.99,NAN,http://books.google.com/books/content?id=y9lXAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/70241.Crash,0,-0.028641730007906388,-0.017179600943258457
Credence,Penelope Douglas,4.11,Unknown,8.99,NAN,,https://www.goodreads.com/book/show/49084724-credence,0,-0.028641730007906388,-0.017179600943258457
"Crescendo (Hush, Hush, #2)",Becca Fitzpatrick,3.98,"Grey, Nora (Fictitious Character)",8.99,NAN,,https://www.goodreads.com/book/show/7791997-crescendo,0,-0.6236723898405852,0.5778510588893994
"Cress (The Lunar Chronicles, #3)",Marissa Meyer,4.11,Juvenile Fiction,8.99,EUR,http://books.google.com/books/content?id=2QlKAQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/13206828-cress,0,-0.028641730007906388,-0.017179600943258457
Crime and Punishment,Fyodor Dostoevsky,4.28,Fiction,8.99,NAN,http://books.google.com/books/content?id=hlExDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/7144.Crime_and_Punishment,1,0.7494752866963638,-0.7952966176475011
"Crooked Kingdom (Six of Crows, #2)",Leigh Bardugo,4.57,Young Adult Fiction,5.49,EUR,http://books.google.com/books/content?id=36UwCgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/22299763-crooked-kingdom,1,1.585512505235233,-2.6140115737467013
"Crown of Midnight (Throne of Glass, #2)",Sarah J. Maas,4.36,Juvenile Fiction,8.99,NAN,http://books.google.com/books/content?id=7bTeIug-jFEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/17167166-crown-of-midnight,1,1.11564800043955,-1.1614693313906745
"Cry, the Beloved Country",Alan Paton,4.11,Fiction,8.99,NAN,http://books.google.com/books/content?id=YrXMCQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/6150.Cry_the_Beloved_Country,0,-0.028641730007906388,-0.017179600943258457
Cryptonomicon,Neal Stephenson,4.11,Fiction,8.99,EUR,http://books.google.com/books/content?id=Lw-00wTgBy8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/816.Cryptonomicon,0,-0.028641730007906388,-0.017179600943258457
Cutting for Stone,Abraham   Verghese,4.11,Fiction,8.99,NAN,http://books.google.com/books/content?id=j-k_WkHneT0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/3591262-cutting-for-stone,0,-0.028641730007906388,-0.017179600943258457
Cyrano de Bergerac,Edmond Rostand,4.11,Drama,8.99,NAN,http://books.google.com/books/content?id=4kgBDQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/15638.Cyrano_de_Bergerac,0,-0.028641730007906388,-0.017179600943258457
Daisy Jones & The Six,Taylor Jenkins Reid,4.11,Music,8.99,NAN,,https://www.goodreads.com/book/show/40597810-daisy-jones-the-six,0,-0.028641730007906388,-0.017179600943258457
Dandelion Wine,Ray Bradbury,4.11,Fiction,8.99,NAN,http://books.google.com/books/content?id=-f8OAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/50033.Dandelion_Wine,0,-0.028641730007906388,-0.017179600943258457
"Dark Lover (Black Dagger Brotherhood, #1)",J.R. Ward,4.15,Fiction,8.31,EUR,http://books.google.com/books/content?id=If3o_UU9s24C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/42899.Dark_Lover,0,0.058984503786394714,-0.2957260808921406
Dark Places,Gillian Flynn,3.94,Fiction,8.32,EUR,http://books.google.com/books/content?id=lTBa7Sz5JmYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/5886881-dark-places,0,-0.9008150444500986,0.6668811180230627
"Darkfever (Fever, #1)",Karen Marie Moning,4.11,Fiction,8.99,NAN,http://books.google.com/books/content?id=NQQYEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/112750.Darkfever,0,-0.028641730007906388,-0.017179600943258457
"Darkly Dreaming Dexter (Dexter, #1)",Jeff Lindsay,4.11,Fiction,7.9,EUR,http://books.google.com/books/content?id=8OJ7ZTNXXe4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/17231.Darkly_Dreaming_Dexter,0,-0.18165869199944812,-0.1701965629348056
"Daughter of Smoke & Bone (Daughter of Smoke & Bone, #1)",Laini Taylor,3.99,Fiction,8.99,NAN,http://books.google.com/books/content?id=tvluAgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/8490112-daughter-of-smoke-bone,0,-0.5779008006226858,0.5320794696715017
"Daughter of the Forest  (Sevenwaters, #1)",Juliet Marillier,4.11,Fiction,12.73,EUR,http://books.google.com/books/content?id=i8__DJPdh_MC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/13928.Daughter_of_the_Forest,0,0.49638894691720026,0.5078510759818666
David Copperfield,Charles Dickens,4.04,Fiction,8.99,NAN,http://books.google.com/books/content?id=7O1ZEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/58696.David_Copperfield,0,-0.34904285453319545,0.30322152358201937
"Dead Until Dark (Sookie Stackhouse, #1)",Charlaine Harris,3.97,Waitresses,8.99,NAN,,https://www.goodreads.com/book/show/301082.Dead_Until_Dark,0,-0.6694439790584824,0.6236226481072952
"Dead Witch Walking (The Hollows, #1)",Kim Harrison,4.11,Fiction,6.99,EUR,http://books.google.com/books/content?id=TJXrHSdQHzMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/30264.Dead_Witch_Walking,0,-0.30940679788229497,-0.29794466881765685
"Dead and Gone (Sookie Stackhouse, #9)",Charlaine Harris,4.11,Paranormal Romance Stories,8.99,NAN,,https://www.goodreads.com/book/show/5161066-dead-and-gone,0,-0.028641730007906388,-0.017179600943258457
"Dead as a Doornail (Sookie Stackhouse, #5)",Charlaine Harris,4.11,Fiction,8.99,NAN,http://books.google.com/books/content?id=paONEAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/170210.Dead_as_a_Doornail,0,-0.028641730007906388,-0.017179600943258457
"Dead to the World (Sookie Stackhouse, #4)",Charlaine Harris,4.11,Fiction,8.44,EUR,http://books.google.com/books/content?id=YCBFxU5rGzAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/140077.Dead_to_the_World,0,-0.10585212367336336,-0.09438999460871814
Dear John,Nicholas Sparks,4.04,Fiction,3.49,EUR,http://books.google.com/books/content?id=LWuNAB3HtVgC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/5526.Dear_John,0,-1.121146791187764,-0.46888241307257633
Death of a Salesman,Arthur Miller,4.11,Foreign Language Study,5.99,EUR,http://books.google.com/books/content?id=vyn_DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/12898.Death_of_a_Salesman,0,-0.44978933181948927,-0.4383272027548561
"Death on the Nile (Hercule Poirot, #18)",Agatha Christie,4.11,Fiction,5.49,EUR,http://books.google.com/books/content?id=tnX464mjjbgC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/131359.Death_on_the_Nile,0,-0.5199805987880863,-0.5085184697234557
Deception Point,Dan    Brown,4.11,Fiction,8.99,NAN,http://books.google.com/books/content?id=eCWgDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/976.Deception_Point,0,-0.028641730007906388,-0.017179600943258457
"Deeper Than the Dead (Vera Boyett, #1)",Debra Webb,4.11,Fiction,8.99,NAN,http://books.google.com/books/content?id=Zgcn0AEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/198190467-deeper-than-the-dead,0,-0.028641730007906388,-0.017179600943258457
"Definitely Dead (Sookie Stackhouse, #6)",Charlaine Harris,4.11,Fiction,4.49,EUR,http://books.google.com/books/content?id=EDHRRfezSNsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/140079.Definitely_Dead,0,-0.6603631327252806,-0.6489010036606548
"Delirium (Delirium, #1)",Lauren Oliver,3.95,Alcoholic Psychoses,8.99,NAN,http://books.google.com/books/content?id=ziZG4K--2rUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/11614718-delirium,0,-0.7609871574942789,0.7151658265430884
Demian: Die Geschichte von Emil Sinclairs Jugend,Hermann Hesse,4.11,Biography & Autobiography,7.49,EUR,http://books.google.com/books/content?id=pSFZEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/24861.Demian,0,-0.2392155309136978,-0.2277534018490573
Different Seasons,Stephen        King,4.36,Fiction,8.99,NAN,http://books.google.com/books/content?id=Hs3NCwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/39662.Different_Seasons,1,1.11564800043955,-1.1614693313906745
Digital Fortress,Dan    Brown,4.11,Unknown,5.45,EUR,http://books.google.com/books/content?id=Y2c8DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/11125.Digital_Fortress,0,-0.5255959001455741,-0.5141337710809436
"Dirk Gently's Holistic Detective Agency (Dirk Gently, #1)",Douglas Adams,4.11,Comics & Graphic Novels,1.81,EUR,http://books.google.com/books/content?id=vp3CCQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/365.Dirk_Gently_s_Holistic_Detective_Agency,0,-1.0365883236769613,-1.0251261946123489
Disgrace,J.M. Coetzee,4.11,Fiction,8.99,NAN,http://books.google.com/books/content?id=fvdjAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/6192.Disgrace,0,-0.028641730007906388,-0.017179600943258457
"Divergent (Divergent, #1)",Veronica Roth,4.13,Young Adult Fiction,8.99,EUR,http://books.google.com/books/content?id=nv9lZM_0RI4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/13335037-divergent,0,0.06290144842788815,-0.1087227793790498
Divine Secrets of the Ya-Ya Sisterhood,Rebecca Wells,4.11,Fiction,8.99,NAN,http://books.google.com/books/content?id=5OqJGRyguSwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/137791.Divine_Secrets_of_the_Ya_Ya_Sisterhood,0,-0.028641730007906388,-0.017179600943258457
Do Androids Dream of Electric Sheep?,Philip K. Dick,4.09,Fiction,14.16,EUR,http://books.google.com/books/content?id=jUX8N9kiCiQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/36402034-do-androids-dream-of-electric-sheep,0,0.6055927920115894,0.8001412779478569
Doctor Zhivago,Boris Pasternak,4.01,Fiction,8.99,NAN,http://books.google.com/books/content?id=ZPCMEAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/130440.Doctor_Zhivago,0,-0.4863576221868914,0.4405362912357105
Don Quixote,Miguel de Cervantes Saavedra,3.91,Unknown,8.99,NAN,http://books.google.com/books/content?id=oXLoIWxMdrIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/3836.Don_Quixote,0,-0.9440735143658722,0.8982521834146752
Dr. Jekyll and Mr. Hyde,Robert Louis Stevenson,3.83,London (England),8.99,NAN,http://books.google.com/books/content?id=xZHv4CWgWaEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/51496.Dr_Jekyll_and_Mr_Hyde,0,-1.3102462281090588,1.2644248971578487
Dracula,Bram Stoker,4.02,Fiction,1.99,EUR,http://books.google.com/books/content?id=ELHiCwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/17245.Dracula,0,-1.423263770529354,-0.5879130355425797
"Dragonfly in Amber (Outlander, #2)",Diana Gabaldon,4.34,Fiction,8.99,NAN,http://books.google.com/books/content?id=AloV16fwhZkC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/5364.Dragonfly_in_Amber,1,1.0241048220037512,-1.0699261529548791
"Dreamfever (Fever, #4)",Karen Marie Moning,4.11,Fiction,8.99,NAN,http://books.google.com/books/content?id=lSlIEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/6050298-dreamfever,0,-0.028641730007906388,-0.017179600943258457
"Drums of Autumn (Outlander, #4)",Diana Gabaldon,4.11,Fiction,8.99,EUR,http://books.google.com/books/content?id=3nyUar3bx0QC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/40909452-drums-of-autumn,0,-0.028641730007906388,-0.017179600943258457
Dubliners,James Joyce,4.11,Fiction,8.99,NAN,http://books.google.com/books/content?id=WkqR7nM198QC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/11012.Dubliners,0,-0.028641730007906388,-0.017179600943258457
Dune (Dune #1),Frank Herbert,4.29,Fiction,8.99,NAN,http://books.google.com/books/content?id=huy3EAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/44767458-dune,1,0.795246875914261,-0.8410682068653967
East of Eden,John Steinbeck,4.43,Fiction,8.99,NAN,http://books.google.com/books/content?id=OPy6E5ZhXs0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/4406.East_of_Eden,1,1.4360491249648348,-1.4818704559159483
"Easy (Contours of the Heart, #1)",Tammara Webber,4.11,Fiction,7.27,EUR,http://books.google.com/books/content?id=tELHEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/16056408-easy,0,-0.27009968837988063,-0.2586375593152412
"Eat, Pray, Love",Elizabeth Gilbert,3.64,Biography & Autobiography,9.09,EUR,http://books.google.com/books/content?id=EbquUB1D6B8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/19501.Eat_Pray_Love,0,-2.165868169855406,2.1481233456916047
"Eclipse (The Twilight Saga, #3)",Stephenie Meyer,4.11,Unknown,8.99,NAN,http://books.google.com/books/content?id=9hjPQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/428263.Eclipse,0,-0.028641730007906388,-0.017179600943258457
Educated,Tara Westover,4.11,Biography & Autobiography,8.99,NAN,http://books.google.com/books/content?id=2ObWDgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/35133922-educated,0,-0.028641730007906388,-0.017179600943258457
"Eldest (The Inheritance Cycle, #2)",Christopher Paolini,4.05,Juvenile Fiction,8.99,NAN,http://books.google.com/books/content?id=FxsdAgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/45978.Eldest,0,-0.3032712653152982,0.2574499343641237
Eleanor & Park,Rainbow Rowell,3.93,Unknown,8.99,NAN,http://books.google.com/books/content?id=-bGqywEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/15745753-eleanor-park,0,-0.8525303359300757,0.8067090049788819
Eleanor Oliphant Is Completely Fine,Gail Honeyman,4.11,Fiction,8.99,NAN,http://books.google.com/books/content?id=56aFswEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/31434883-eleanor-oliphant-is-completely-fine,0,-0.028641730007906388,-0.017179600943258457
Eleven Minutes,Paulo Coelho,4.11,Brazil,8.99,NAN,http://books.google.com/books/content?id=FGRFHwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/1430.Eleven_Minutes,0,-0.028641730007906388,-0.017179600943258457
"Ella Enchanted (Ella Enchanted, #1)",Gail Carson Levine,4.02,Juvenile Fiction,8.99,NAN,http://books.google.com/books/content?id=yA6ffwWxuk8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/24337.Ella_Enchanted,0,-0.44058603296899407,0.3947647020178147
Emma,Jane Austen,4.11,Unknown,8.99,NAN,http://books.google.com/books/content?id=b7MXAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/6969.Emma,0,-0.028641730007906388,-0.017179600943258457
"Empire of Storms (Throne of Glass, #5)",Sarah J. Maas,4.11,Fiction,10.04,EUR,http://books.google.com/books/content?id=dMwAEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/28260587-empire-of-storms,0,0.11875993062614745,0.13022205969080056
"Ender's Shadow (The Shadow Series, #1)",Orson Scott Card,4.11,Fiction,6.95,EUR,http://books.google.com/books/content?id=PpEz47zsLEwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/9532.Ender_s_Shadow,0,-0.3150220992397827,-0.3035599701751448
"Ender’s Game (Ender's Saga, #1)",Orson Scott Card,4.31,Fiction,8.99,NAN,http://books.google.com/books/content?id=_ZghmgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/375802.Ender_s_Game,1,0.8867900543500555,-0.932611385301188
Eragon (The Inheritance Cycle #1),Christopher Paolini,3.96,Young Adult Fiction,8.99,NAN,http://books.google.com/books/content?id=gabGYKgIQr8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/113436.Eragon,0,-0.7152155682763818,0.6693942373251928
Ethan Frome,Edith Wharton,4.11,Fiction,8.99,NAN,http://books.google.com/books/content?id=BNezAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/5246.Ethan_Frome,0,-0.028641730007906388,-0.017179600943258457
Eugene Onegin,Alexander Pushkin,4.11,Fiction,8.99,NAN,http://books.google.com/books/content?id=mawDH06yv3kC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/27822.Eugene_Onegin,0,-0.028641730007906388,-0.017179600943258457
"Evermore (The Immortals, #1)",Alyson Noel,4.11,Juvenile Fiction,10.99,EUR,http://books.google.com/books/content?id=EJFfFUf5ZUUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/3975774-evermore,0,0.25212333786648217,0.26358546693114
"Every Day (Every Day, #1)",David Levithan,4.11,Religion,8.99,NAN,http://books.google.com/books/content?id=Uqqf9HA5BG8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/13262783-every-day,0,-0.028641730007906388,-0.017179600943258457
Everything is Illuminated,Jonathan Safran Foer,4.11,Fiction,8.99,EUR,http://books.google.com/books/content?id=We4BgImVepgC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/256566.Everything_is_Illuminated,0,-0.028641730007906388,-0.017179600943258457
