title,author,avg_rating,genre,price,currency,cover_url,link,cluster,pca_1,pca_2
11/22/63,Stephen        King,4.35,Fiction,11.86,EUR,http://books.google.com/books/content?id=2pl0YOznbxcC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/10644930-11-22-63,0,1.282418130043059,-0.5224437161947121
1984,George Orwell,4.2,Fiction,5.99,EUR,http://books.google.com/books/content?id=iqHIEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/40961427-1984,0,-0.07336273657840214,-0.8147537979959416
"1Q84 (1Q84, #1-3)",Haruki Murakami,4.11,Education,9.99,EUR,http://books.google.com/books/content?id=VkhtDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/10357575-1q84,0,0.16912616372431238,0.06581757319891657
"2001: A Space Odyssey (Space Odyssey, #1)",Arthur C. Clarke,4.12,Fiction,8.99,NAN,http://books.google.com/books/content?id=Mf5AAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/70535.2001,0,0.0641926559477898,-0.11001398689895416
"84, Charing Cross Road",Helene Hanff,4.19,Unknown,8.99,NAN,,https://www.goodreads.com/book/show/368916.84_Charing_Cross_Road,0,0.31233583907251344,-0.35815717002367703
A Bend in the Road,Nicholas Sparks,4.02,Fiction,5.99,EUR,http://books.google.com/books/content?id=0PfsozpteMsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/3463.A_Bend_in_the_Road,0,-0.7114452074705482,-0.17667132710379768
"A Breath of Snow and Ashes (Outlander, #6)",Diana Gabaldon,4.43,Fiction,3.99,EUR,http://books.google.com/books/content?id=DrSZF-wDZCAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/10965.A_Breath_of_Snow_and_Ashes,0,0.4611997972427203,-1.9108464675658485
A Brief History of Time,Stephen Hawking,4.11,Science,8.99,NAN,http://books.google.com/books/content?id=A9nWaIpeXhkC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/3869.A_Brief_History_of_Time,0,0.02874362978711589,-0.07456496073828037
"A Canticle for Leibowitz (St. Leibowitz, #1)",Walter M. Miller Jr.,4.11,Fiction,8.99,NAN,http://books.google.com/books/content?id=7JNaAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/164154.A_Canticle_for_Leibowitz,0,0.02874362978711589,-0.07456496073828037
"A Child Called ""It"" (Dave Pelzer, #1)",Dave Pelzer,4.14,Biography & Autobiography,8.99,NAN,http://books.google.com/books/content?id=doyjAgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/60748.A_Child_Called_It_,0,0.13509070826913758,-0.18091203922030177
A Christmas Carol,Charles Dickens,4.02,Christmas Stories,8.99,NAN,http://books.google.com/books/content?id=f8ANAAAAQAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/5326.A_Christmas_Carol,0,-0.2902976056589587,0.24447627470779318
"A Clash of Kings  (A Song of Ice and Fire, #2)",George R.R. Martin,4.42,Fiction,8.09,EUR,http://books.google.com/books/content?id=ZfiREZrremoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/10572.A_Clash_of_Kings,0,1.001319160224552,-1.2998290522626674
A Clockwork Orange,Anthony Burgess,4.0,Fiction,8.99,NAN,http://books.google.com/books/content?id=bgpJn-Oq22MC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/41817486-a-clockwork-orange,0,-0.36119565798030645,0.31537432702914076
A Confederacy of Dunces,John Kennedy Toole,3.89,Fiction,8.99,NAN,http://books.google.com/books/content?id=lX5JPgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/310612.A_Confederacy_of_Dunces,0,-0.7511349457477273,0.7053136147965604
A Connecticut Yankee in King Arthur's Court,Mark Twain,3.76,Fiction,0.92,EUR,http://books.google.com/books/content?id=tSPDAgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/162898.A_Connecticut_Yankee_in_King_Arthur_s_Court,0,-2.344859334709675,0.0332639060121513
"A Court of Mist and Fury (A Court of Thorns and Roses, #2)",Sarah J. Maas,4.64,Fiction,11.3,EUR,http://books.google.com/books/content?id=LtEkCwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/17927395-a-court-of-mist-and-fury,0,2.2318256696977947,-1.6290796938591043
"A Court of Thorns and Roses (A Court of Thorns and Roses, #1)",Sarah J. Maas,4.16,Fiction,51.51,EUR,http://books.google.com/books/content?id=dt90EAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/16096824-a-court-of-thorns-and-roses,1,6.175054103600084,5.717255251467962
"A Court of Wings and Ruin (A Court of Thorns and Roses, #3)",Sarah J. Maas,4.54,Fiction,11.3,EUR,http://books.google.com/books/content?id=9pQQDQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/23766634-a-court-of-wings-and-ruin,0,1.8773354080910492,-1.2745894322523599
"A Cursed Son (Remnants of the Fallen Kingdom, #1)",Day Leitao,4.11,Fiction,8.99,NAN,http://books.google.com/books/content?id=NFeO0AEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/203805180-a-cursed-son,0,0.02874362978711589,-0.07456496073828037
"A Dance with Dragons (A Song of Ice and Fire, #5)",George R.R. Martin,4.31,Fiction,7.9,EUR,http://books.google.com/books/content?id=7Q4R3RHe8AQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/10664113-a-dance-with-dragons,0,0.5847071910090624,-0.9365624459433134
"A Darker Shade of Magic (Shades of Magic, #1)",V.E. Schwab,4.11,Fiction,11.49,EUR,http://books.google.com/books/content?id=TD-_BgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/22055262-a-darker-shade-of-magic,0,0.37969996463010713,0.276391374104712
"A Dead and Stormy Night (Nevermore Bookshop Mysteries, #1)",Steffanie Holmes,4.11,Unknown,8.99,NAN,http://books.google.com/books/content?id=Ix1dwQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/43594238-a-dead-and-stormy-night,0,0.02874362978711589,-0.07456496073828037
"A Discovery of Witches (All Souls, #1)",Deborah Harkness,4.11,Fiction,17.77,EUR,http://books.google.com/books/content?id=POQxDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/8667848-a-discovery-of-witches,0,1.261302277755701,1.1579936872303085
"A Dog's Purpose (A Dog's Purpose, #1)",W. Bruce Cameron,4.35,Fiction,7.72,EUR,http://books.google.com/books/content?id=lCGyHH-9ThMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/7723542-a-dog-s-purpose,0,0.7012344395430657,-1.1036274066947074
A Doll's House,Henrik Ibsen,4.11,Drama,4.55,EUR,http://books.google.com/books/content?id=wfeGEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/37793.A_Doll_s_House,0,-0.5945548208940367,-0.6978634114194349
A Farewell to Arms,Ernest Hemingway,3.82,Fiction,13.84,EUR,http://books.google.com/books/content?id=Z-FSAgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/10799.A_Farewell_to_Arms,0,-0.31842283927704795,1.6343120875166883
"A Feast for Crows (A Song of Ice and Fire, #4)",George R.R. Martin,4.17,Fiction,8.09,EUR,http://books.google.com/books/content?id=NuMx6tmf5iIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/13497.A_Feast_for_Crows,0,0.11509350620768558,-0.4136033982458036
A Fine Balance,Rohinton Mistry,4.38,Fiction,9.09,EUR,http://books.google.com/books/content?id=WcaFd95RABEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/5211.A_Fine_Balance,0,0.9999055895190498,-1.0176504136827722
A Flicker in the Dark,Stacy Willingham,3.97,Unknown,8.99,NAN,,https://www.goodreads.com/book/show/57693172-a-flicker-in-the-dark,0,-0.4675427364623298,0.4217214055111637
"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,4.45,Fiction,8.32,EUR,http://books.google.com/books/content?id=5NomkK4EV68C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/13496.A_Game_of_Thrones,0,1.139954221512132,-1.3738881479391367
"A Good Girl's Guide to Murder (A Good Girl's Guide to Murder, #1)",Holly  Jackson,4.29,Young Adult Fiction,8.99,NAN,http://books.google.com/books/content?id=wrUlEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/40916679-a-good-girl-s-guide-to-murder,0,0.6668261006792587,-0.7126474316304212
"A Great and Terrible Beauty (Gemma Doyle, #1)",Libba Bray,3.79,Juvenile Fiction,8.99,NAN,http://books.google.com/books/content?id=HcEjwi1cZO0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/3682.A_Great_and_Terrible_Beauty,0,-1.1056252073544743,1.0598038764033062
A Heartbreaking Work of Staggering Genius,Dave Eggers,3.68,Biography & Autobiography,11.86,EUR,http://books.google.com/books/content?id=OSfpEJpJzrIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/4953.A_Heartbreaking_Work_of_Staggering_Genius,0,-1.0926666227221415,1.852641036570481
A Light in the Attic,Shel Silverstein,4.36,Juvenile Fiction,12.99,EUR,http://books.google.com/books/content?id=5w-qDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/30118.A_Light_in_the_Attic,0,1.4764994195527683,-0.39926047900635636
A Little Life,Hanya Yanagihara,4.28,Fiction,8.99,NAN,http://books.google.com/books/content?id=0IQd0QEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/22822858-a-little-life,0,0.6313770745185848,-0.6771984054697474
A Little Princess,Frances Hodgson Burnett,4.23,Fiction,8.99,NAN,http://books.google.com/books/content?id=JhO8AwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/3008.A_Little_Princess,0,0.45413194371521226,-0.4999532746663754
A Man Called Ove,Fredrik Backman,4.11,Fiction,8.99,NAN,http://books.google.com/books/content?id=b2CZEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/18774964-a-man-called-ove,0,0.02874362978711589,-0.07456496073828037
A Midsummer Night’s Dream,William Shakespeare,3.94,Drama,6.91,EUR,http://books.google.com/books/content?id=WO8FAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/1622.A_Midsummer_Night_s_Dream,0,-0.8658854855337234,0.23607281340381867
A Million Little Pieces,James Frey,3.62,Biography & Autobiography,6.49,EUR,http://books.google.com/books/content?id=EUz0K3XOZjUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/1241.A_Million_Little_Pieces,0,-2.059214986928935,1.311480986291781
A Monster Calls,Patrick Ness,4.11,Juvenile Fiction,8.99,NAN,http://books.google.com/books/content?id=bxH8rQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/25480342-a-monster-calls,0,0.02874362978711589,-0.07456496073828037
A Moveable Feast,Ernest Hemingway,4.04,Biography & Autobiography,8.99,NAN,http://books.google.com/books/content?id=BmBBEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/4631.A_Moveable_Feast,0,-0.21939955333760774,0.17357822238644244
A Passage to India,E.M. Forster,4.11,Unknown,8.99,NAN,http://books.google.com/books/content?id=-TcgzgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/45195.A_Passage_to_India,0,0.02874362978711589,-0.07456496073828037
A People’s History of the United States: 1492 - Present,Howard Zinn,4.11,History,8.99,NAN,http://books.google.com/books/content?id=F3c_Ujq4l2oC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/2767.A_People_s_History_of_the_United_States,0,0.02874362978711589,-0.07456496073828037
A Portrait of the Artist as a Young Man,James Joyce,3.64,Fiction,8.99,NAN,http://books.google.com/books/content?id=C_rPXanc_HAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/7588.A_Portrait_of_the_Artist_as_a_Young_Man,0,-1.637360599764594,1.591539268813424
A Prayer for Owen Meany,John Irving,4.24,Fiction,8.99,NAN,http://books.google.com/books/content?id=lNtaAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/4473.A_Prayer_for_Owen_Meany,0,0.4895809698758861,-0.5354023008270491
A Room of One’s Own,Virginia Woolf,4.11,Literary Criticism,9.57,EUR,http://books.google.com/books/content?id=858oEyeN1N8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/18521.A_Room_of_One_s_Own,0,0.11016549947068988,0.006856908945293865
A Room with a View,E.M. Forster,3.91,Unknown,8.99,NAN,,https://www.goodreads.com/book/show/3087.A_Room_with_a_View,0,-0.6802368934263779,0.6344155624752114
A Separate Peace,John Knowles,3.6,Drama,8.99,NAN,http://books.google.com/books/content?id=oepv15kpMMIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/5148.A_Separate_Peace,0,-1.7791567044072927,1.7333353734561223
A Short History of Nearly Everything,Bill Bryson,4.22,Large Print Books,8.99,NAN,http://books.google.com/books/content?id=SYmUPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/21.A_Short_History_of_Nearly_Everything,0,0.4186829175545352,-0.46450424850569844
A Simple Plan,Scott        Smith,4.11,Unknown,8.99,NAN,,https://www.goodreads.com/book/show/21727.A_Simple_Plan,0,0.02874362978711589,-0.07456496073828037
"A Storm of Swords (A Song of Ice and Fire, #3)",George R.R. Martin,4.55,Fiction,6.99,EUR,http://books.google.com/books/content?id=t1RrxL_sI70C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/62291.A_Storm_of_Swords,0,1.307735712982406,-1.9150871796823528
A Story of Yesterday,Sergio Cobo,4.53,Unknown,8.99,NAN,,https://www.goodreads.com/book/show/58913358-a-story-of-yesterday,0,1.5176027285354514,-1.5634240594866113
A Streetcar Named Desire,Tennessee Williams,3.98,Drama,11.3,EUR,http://books.google.com/books/content?id=hKadEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/12220.A_Streetcar_Named_Desire,0,-0.10781005690673189,0.710556032745415
"A Study in Scarlet (Sherlock Holmes, #1)",Arthur Conan Doyle,4.11,Fiction,8.99,NAN,,https://www.goodreads.com/book/show/102868.A_Study_in_Scarlet,0,0.02874362978711589,-0.07456496073828037
A Tale of Two Cities,Charles Dickens,3.88,English Literature,8.99,NAN,http://books.google.com/books/content?id=YqfPAAAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/1953.A_Tale_of_Two_Cities,0,-0.7865839719084028,0.7407626409572359
A Thousand Splendid Suns,Khaled Hosseini,4.45,Fiction,8.99,NAN,http://books.google.com/books/content?id=3vo0NQbIN2YC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/128029.A_Thousand_Splendid_Suns,0,1.2340105192500537,-1.2798318502012147
"A Time to Kill (Jake Brigance, #1)",John Grisham,4.12,Fiction,8.99,EUR,http://books.google.com/books/content?id=Xp39K0c0IaEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/32542.A_Time_to_Kill,0,0.0641926559477898,-0.11001398689895416
A Tree Grows in Brooklyn,Betty  Smith,4.3,Fiction,8.99,EUR,http://books.google.com/books/content?id=jalsLkb1GTUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/14891.A_Tree_Grows_in_Brooklyn,0,0.7022751268399328,-0.748096457791095
A Walk in the Woods: Rediscovering America on the Appalachian Trail,Bill Bryson,4.11,Nature,8.99,NAN,http://books.google.com/books/content?id=Z3uajyR0zFgC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/9791.A_Walk_in_the_Woods,0,0.02874362978711589,-0.07456496073828037
A Walk to Remember,Nicholas Sparks,4.2,High School Students,8.99,NAN,http://books.google.com/books/content?id=yIz_zgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/35545737-a-walk-to-remember,0,0.3477848652331874,-0.3936061961843509
A Winter Grave,Peter  May,4.11,Fiction,13.99,EUR,http://books.google.com/books/content?id=uph0EAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/67998095-a-winter-grave,0,0.7306562994730984,0.6273477089477044
"A Wizard of Earthsea (Earthsea Cycle, #1)",Ursula K. Le Guin,3.99,Juvenile Fiction,8.99,NAN,http://books.google.com/books/content?id=FD72ekYZqIkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/13642.A_Wizard_of_Earthsea,0,-0.39664468414098036,0.35082335318981456
"A Wrinkle in Time (Time Quintet, #1)",Madeleine L'Engle,3.97,Juvenile Fiction,6.95,EUR,http://books.google.com/books/content?id=r119-dYq0mwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/33574273-a-wrinkle-in-time,0,-0.7539231056942107,0.13534103627928198
"A ​Court of Silver Flames (A Court of Thorns and Roses, #4)",Sarah J. Maas,4.11,Fiction,11.3,EUR,http://books.google.com/books/content?id=97FmEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/53138095-a-court-of-silver-flames,0,0.3530272831820399,0.24971869265664462
"Absalom, Absalom!",William Faulkner,3.96,Fiction,8.99,NAN,http://books.google.com/books/content?id=TgbTBAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/373755.Absalom_Absalom_,0,-0.5029917626230053,0.4571704316718391
"Accidental Mystic (Midlife Melody, #1)",Phoebe Ravencraft,4.11,Unknown,8.99,NAN,http://books.google.com/books/content?id=EwbqzgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/59961135-accidental-mystic,0,0.02874362978711589,-0.07456496073828037
"Acheron (Dark-Hunter, #14)",Sherrilyn Kenyon,4.11,Comics & Graphic Novels,8.99,NAN,http://books.google.com/books/content?id=ZdAkvgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/2299110.Acheron,0,0.02874362978711589,-0.07456496073828037
"Alanna: The First Adventure (Song of the Lioness, #1)",Tamora Pierce,4.27,Fiction,8.99,NAN,http://books.google.com/books/content?id=DEJHDgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/13831.Alanna,0,0.5959280483579078,-0.6417493793090705
Alias Grace,Margaret Atwood,4.11,Fiction,2.99,EUR,http://books.google.com/books/content?id=d34hrIFL8mkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/72579.Alias_Grace,0,-0.8135515738360631,-0.9168601643614621
Alice in Wonderland,Jane Carruth,4.03,Unknown,8.99,NAN,,https://www.goodreads.com/book/show/13023.Alice_in_Wonderland,0,-0.2548485794982816,0.20902724854711627
Alice’s Adventures in Wonderland / Through the Looking-Glass,Lewis Carroll,4.06,Fiction,7.13,EUR,http://books.google.com/books/content?id=JiiQDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/24213.Alice_s_Adventures_in_Wonderland_Through_the_Looking_Glass,0,-0.40961301413944545,-0.15843134305809148
"All Creatures Great and Small (All Creatures Great and Small, #1-2)",James Herriot,4.35,Unknown,8.99,NAN,http://books.google.com/books/content?id=Y_YBeZ8s0-0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/32085.All_Creatures_Great_and_Small,0,0.8795202576433053,-0.9253415885944671
All Quiet on the Western Front,Erich Maria Remarque,4.11,Juvenile Fiction,8.99,NAN,http://books.google.com/books/content?id=Ubk7YzNZGQUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/355697.All_Quiet_on_the_Western_Front,0,0.02874362978711589,-0.07456496073828037
"All Together Dead (Sookie Stackhouse, #7)",Charlaine Harris,4.05,Fiction,8.44,EUR,http://books.google.com/books/content?id=Y9uJUlGwJIUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/140075.All_Together_Dead,0,-0.261160920842392,0.06091880256031027
All the Bright Places,Jennifer Niven,4.11,Young Adult Fiction,8.99,EUR,http://books.google.com/books/content?id=qxX8AwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/18460392-all-the-bright-places,0,0.02874362978711589,-0.07456496073828037
All the King's Men,Robert Penn Warren,4.08,Fiction,8.99,NAN,http://books.google.com/books/content?id=QRO0ie4ZX6oC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/5527.All_the_King_s_Men,0,-0.07760344869490896,0.03178211774374415
All the Light We Cannot See,Anthony Doerr,4.31,Fiction,8.99,NAN,http://books.google.com/books/content?id=_AZ_AwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/18143977-all-the-light-we-cannot-see,0,0.7377241530006066,-0.7835454839517687
"All the Pretty Horses (The Border Trilogy, #1)",Cormac McCarthy,3.97,Fiction,7.9,EUR,http://books.google.com/books/content?id=AbBKZvRo5S8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/469571.All_the_Pretty_Horses,0,-0.620559698453874,0.2687044435196191
"Allegiant (Divergent, #3)",Veronica Roth,3.6,Young Adult Fiction,5.49,EUR,http://books.google.com/books/content?id=v5MH3ER4SWEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/18710190-allegiant,0,-2.2704955731874805,1.241996504675933
Along for the Ride,Sarah Dessen,4.08,Young Adult Fiction,7.99,EUR,http://books.google.com/books/content?id=10pyGUw5it4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/5664985-along-for-the-ride,0,-0.21798598263210547,-0.10860041619345279
"American Gods: Tenth Anniversary (American Gods, #1)",Neil Gaiman,4.1,Fiction,5.39,EUR,http://books.google.com/books/content?id=ryCGrxr7z98C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/30165203-american-gods,0,-0.5120825185474686,-0.5444930567515124
American Psycho,Bret Easton Ellis,3.8,Fiction,8.99,NAN,http://books.google.com/books/content?id=cF51tQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/28676.American_Psycho,0,-1.0701761811938004,1.0243548502426323
American Tabloid (Underworld USA #1),James Ellroy,4.11,Unknown,8.99,NAN,http://books.google.com/books/content?id=5PAbvgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/36064.American_Tabloid,0,0.02874362978711589,-0.07456496073828037
An Abundance of Katherines,John Green,3.63,Young Adult Fiction,8.99,NAN,http://books.google.com/books/content?id=3O40B12Q4xoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/49750.An_Abundance_of_Katherines,0,-1.6728096259252694,1.6269882949740995
"An Ember in the Ashes (An Ember in the Ashes, #1)",Sabaa Tahir,4.32,Young Adult Fiction,12.99,EUR,http://books.google.com/books/content?id=54IuEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/27774758-an-ember-in-the-ashes,0,1.3347033149100695,-0.25746437436365804
And Then There Were None,Agatha Christie,4.27,Fiction,3.74,EUR,http://books.google.com/books/content?id=gAD4EAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/16299.And_Then_There_Were_None,0,-0.14108025481237385,-1.3787576824793546
And the Mountains Echoed,Khaled Hosseini,4.03,Fiction,7.89,EUR,http://books.google.com/books/content?id=7j2zvyKgeToC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/16115612-and-the-mountains-echoed,0,-0.40926936682919784,0.05460646121619955
"Angela’s Ashes (Frank McCourt, #1)",Frank McCourt,4.15,Biography & Autobiography,8.99,NAN,http://books.google.com/books/content?id=MIzkBgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/252577.Angela_s_Ashes,0,0.17053973442981463,-0.21636106538097868
"Angelfall (Penryn & the End of Days, #1)",Susan Ee,4.19,Fiction,0.99,EUR,http://books.google.com/books/content?id=mynyTFFmc_0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/15863832-angelfall,0,-0.8107244324250585,-1.4812174415212525
"Angels & Demons (Robert Langdon, #1)",Dan    Brown,4.11,Biography & Autobiography,8.99,EUR,http://books.google.com/books/content?id=SdcvT6brS04C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/960.Angels_Demons,0,0.02874362978711589,-0.07456496073828037
Angels Fall,Nora Roberts,3.98,Fiction,6.49,EUR,http://books.google.com/books/content?id=8s4oELPEVK0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/26050.Angels_Fall,0,-0.7830500451446472,0.035316044507497577
Angle of Repose,Wallace Stegner,4.27,Unknown,8.99,NAN,,https://www.goodreads.com/book/show/292408.Angle_of_Repose,0,0.5959280483579078,-0.6417493793090705
Animal Farm,George Orwell,4.01,Fiction,3.99,EUR,http://books.google.com/books/content?id=46X-DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/170448.Animal_Farm,0,-1.0276593015056152,-0.42198736881751775
Animal Farm / 1984,George Orwell,4.11,Fiction,3.99,EUR,http://books.google.com/books/content?id=lKHIEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/5472.Animal_Farm_1984,0,-0.6731690398988667,-0.7764776304242651
